match_id,start_date,venue,team_1,team_2,winner,toss_winner,toss_decision
433572,2011-03-02,M Chinnaswamy Stadium,England,Ireland,Ireland,England,bat
433573,2011-03-03,"Punjab Cricket Association Stadium, Mohali",Netherlands,South Africa,South Africa,Netherlands,field
433574,2011-03-03,R Premadasa Stadium,Canada,Pakistan,Pakistan,Pakistan,bat
433575,2011-03-04,"Sardar Patel Stadium, Motera",New Zealand,Zimbabwe,New Zealand,Zimbabwe,bat
433576,2011-03-04,Shere Bangla National Stadium,Bangladesh,West Indies,West Indies,Bangladesh,bat
433577,2011-03-05,R Premadasa Stadium,Sri Lanka,Australia,No Result,Sri Lanka,bat
433578,2011-03-06,M Chinnaswamy Stadium,India,Ireland,India,India,field
433579,2011-03-06,"MA Chidambaram Stadium, Chepauk",England,South Africa,England,England,bat
433580,2011-03-07,Feroz Shah Kotla,Canada,Kenya,Canada,Kenya,bat
433581,2011-03-08,Pallekele International Cricket Stadium,New Zealand,Pakistan,New Zealand,New Zealand,bat
433582,2011-03-09,Feroz Shah Kotla,India,Netherlands,India,Netherlands,bat
433583,2011-03-10,Pallekele International Cricket Stadium,Sri Lanka,Zimbabwe,Sri Lanka,Zimbabwe,field
433584,2011-03-11,"Punjab Cricket Association Stadium, Mohali",Ireland,West Indies,West Indies,Ireland,field
433585,2011-03-11,Zahur Ahmed Chowdhury Stadium,Bangladesh,England,Bangladesh,Bangladesh,field
433586,2011-03-12,"Vidarbha Cricket Association Stadium, Jamtha",India,South Africa,South Africa,India,bat
433587,2011-03-13,Wankhede Stadium,Canada,New Zealand,New Zealand,Canada,field
433588,2011-03-13,M Chinnaswamy Stadium,Australia,Kenya,Australia,Australia,bat
433589,2011-03-14,Pallekele International Cricket Stadium,Pakistan,Zimbabwe,Pakistan,Zimbabwe,bat
433590,2011-03-14,Zahur Ahmed Chowdhury Stadium,Bangladesh,Netherlands,Bangladesh,Netherlands,bat
433591,2011-03-15,Eden Gardens,Ireland,South Africa,South Africa,Ireland,field
433592,2011-03-16,M Chinnaswamy Stadium,Australia,Canada,Australia,Canada,bat
433593,2011-03-17,"MA Chidambaram Stadium, Chepauk",England,West Indies,England,England,bat
433594,2011-03-18,Wankhede Stadium,New Zealand,Sri Lanka,Sri Lanka,Sri Lanka,bat
433595,2011-03-18,Eden Gardens,Ireland,Netherlands,Ireland,Ireland,field
433596,2011-03-19,R Premadasa Stadium,Australia,Pakistan,Pakistan,Australia,bat
433597,2011-03-19,Shere Bangla National Stadium,Bangladesh,South Africa,South Africa,South Africa,bat
433598,2011-03-20,Eden Gardens,Kenya,Zimbabwe,Zimbabwe,Zimbabwe,bat
433599,2011-03-20,"MA Chidambaram Stadium, Chepauk",India,West Indies,India,India,bat
433600,2011-03-23,Shere Bangla National Stadium,Pakistan,West Indies,Pakistan,West Indies,bat
433601,2011-03-24,"Sardar Patel Stadium, Motera",India,Australia,India,Australia,bat
433602,2011-03-25,Shere Bangla National Stadium,New Zealand,South Africa,New Zealand,New Zealand,bat
433603,2011-03-26,R Premadasa Stadium,Sri Lanka,England,Sri Lanka,England,bat
433604,2011-03-29,R Premadasa Stadium,Sri Lanka,New Zealand,Sri Lanka,New Zealand,bat
433605,2011-03-30,"Punjab Cricket Association Stadium, Mohali",India,Pakistan,India,India,bat
433606,2011-04-02,Wankhede Stadium,India,Sri Lanka,India,Sri Lanka,bat
434258,2010-01-04,Shere Bangla National Stadium,Bangladesh,Sri Lanka,Sri Lanka,Sri Lanka,field
434259,2010-01-05,Shere Bangla National Stadium,India,Sri Lanka,Sri Lanka,Sri Lanka,field
434260,2010-01-07,Shere Bangla National Stadium,Bangladesh,India,India,Bangladesh,bat
434261,2010-01-08,Shere Bangla National Stadium,Bangladesh,Sri Lanka,Sri Lanka,Sri Lanka,field
434262,2010-01-10,Shere Bangla National Stadium,India,Sri Lanka,India,Sri Lanka,bat
434263,2010-01-11,Shere Bangla National Stadium,Bangladesh,India,India,India,field
434264,2010-01-13,Shere Bangla National Stadium,India,Sri Lanka,Sri Lanka,Sri Lanka,field
439140,2010-03-04,Providence Stadium,West Indies,Zimbabwe,Zimbabwe,Zimbabwe,bat
439141,2010-03-06,Providence Stadium,West Indies,Zimbabwe,West Indies,Zimbabwe,bat
439142,2010-03-10,"Arnos Vale Ground, Kingstown",West Indies,Zimbabwe,West Indies,Zimbabwe,field
439143,2010-03-12,"Arnos Vale Ground, Kingstown",West Indies,Zimbabwe,West Indies,West Indies,field
439144,2010-03-14,"Arnos Vale Ground, Kingstown",West Indies,Zimbabwe,West Indies,West Indies,field
439147,2010-05-22,"Sir Vivian Richards Stadium, North Sound",West Indies,South Africa,South Africa,West Indies,field
439148,2010-05-24,"Sir Vivian Richards Stadium, North Sound",West Indies,South Africa,South Africa,South Africa,bat
439149,2010-05-28,"Windsor Park, Roseau",West Indies,South Africa,South Africa,South Africa,bat
439150,2010-05-30,"Windsor Park, Roseau",West Indies,South Africa,South Africa,West Indies,bat
439151,2010-06-03,"Queen's Park Oval, Port of Spain",West Indies,South Africa,South Africa,West Indies,bat
441827,2010-02-21,Sawai Mansingh Stadium,India,South Africa,India,South Africa,field
441828,2010-02-24,Captain Roop Singh Stadium,India,South Africa,India,India,bat
441829,2010-02-27,"Sardar Patel Stadium, Motera",India,South Africa,South Africa,South Africa,bat
446957,2010-11-03,Melbourne Cricket Ground,Australia,Sri Lanka,Sri Lanka,Australia,bat
446958,2010-11-05,Sydney Cricket Ground,Australia,Sri Lanka,Sri Lanka,Sri Lanka,bat
446959,2010-11-07,"Brisbane Cricket Ground, Woolloongabba",Australia,Sri Lanka,Australia,Sri Lanka,bat
446962,2011-01-16,Melbourne Cricket Ground,Australia,England,Australia,England,bat
446963,2011-01-21,Bellerive Oval,Australia,England,Australia,England,field
446964,2011-01-23,Sydney Cricket Ground,Australia,England,Australia,England,bat
446965,2011-01-26,Adelaide Oval,Australia,England,England,England,bat
446966,2011-01-30,"Brisbane Cricket Ground, Woolloongabba",Australia,England,Australia,Australia,bat
446967,2011-02-02,Sydney Cricket Ground,Australia,England,Australia,England,bat
446968,2011-02-06,Western Australia Cricket Association Ground,Australia,England,Australia,Australia,bat
450107,2010-07-16,"Civil Service Cricket Club, Stormont",Ireland,Bangladesh,Bangladesh,Ireland,bat
450379,2010-07-07,VRA Ground,Canada,Ireland,Ireland,Canada,bat
452146,2010-05-28,Queens Sports Club,Zimbabwe,India,Zimbabwe,India,bat
452147,2010-05-30,Queens Sports Club,India,Sri Lanka,India,India,field
452148,2010-06-01,Queens Sports Club,Zimbabwe,Sri Lanka,Sri Lanka,Sri Lanka,field
452149,2010-06-03,Harare Sports Club,Zimbabwe,India,Zimbabwe,Zimbabwe,field
452150,2010-06-05,Harare Sports Club,India,Sri Lanka,Sri Lanka,Sri Lanka,field
452151,2010-06-07,Harare Sports Club,Zimbabwe,Sri Lanka,Zimbabwe,Zimbabwe,field
452152,2010-06-09,Harare Sports Club,Zimbabwe,Sri Lanka,Sri Lanka,Sri Lanka,field
455231,2010-06-15,Rangiri Dambulla International Stadium,Sri Lanka,Pakistan,Sri Lanka,Sri Lanka,bat
455232,2010-06-16,Rangiri Dambulla International Stadium,Bangladesh,India,India,Bangladesh,bat
455233,2010-06-18,Rangiri Dambulla International Stadium,Sri Lanka,Bangladesh,Sri Lanka,Sri Lanka,bat
455234,2010-06-19,Rangiri Dambulla International Stadium,India,Pakistan,India,Pakistan,bat
455235,2010-06-21,Rangiri Dambulla International Stadium,Bangladesh,Pakistan,Pakistan,Pakistan,bat
455236,2010-06-22,Rangiri Dambulla International Stadium,Sri Lanka,India,Sri Lanka,Sri Lanka,field
455237,2010-06-24,Rangiri Dambulla International Stadium,Sri Lanka,India,India,India,bat
456662,2010-08-10,Rangiri Dambulla International Stadium,India,New Zealand,New Zealand,New Zealand,bat
456663,2010-08-16,Rangiri Dambulla International Stadium,Sri Lanka,India,India,Sri Lanka,bat
456664,2010-08-13,Rangiri Dambulla International Stadium,Sri Lanka,New Zealand,Sri Lanka,New Zealand,bat
456665,2010-08-25,Rangiri Dambulla International Stadium,India,New Zealand,India,India,bat
456666,2010-08-22,Rangiri Dambulla International Stadium,Sri Lanka,India,Sri Lanka,India,bat
456668,2010-08-28,Rangiri Dambulla International Stadium,Sri Lanka,India,Sri Lanka,Sri Lanka,bat
461566,2010-10-29,Sheikh Zayed Stadium,Pakistan,South Africa,South Africa,Pakistan,bat
461567,2010-10-31,Sheikh Zayed Stadium,Pakistan,South Africa,Pakistan,South Africa,bat
461568,2010-11-02,Dubai International Cricket Stadium,Pakistan,South Africa,South Africa,Pakistan,field
461569,2010-11-05,Dubai International Cricket Stadium,Pakistan,South Africa,Pakistan,South Africa,bat
461570,2010-11-08,Dubai International Cricket Stadium,Pakistan,South Africa,South Africa,South Africa,bat
463143,2010-10-15,OUTsurance Oval,South Africa,Zimbabwe,South Africa,South Africa,bat
463144,2010-10-17,Senwes Park,South Africa,Zimbabwe,South Africa,Zimbabwe,bat
463145,2010-10-22,Willowmoore Park,South Africa,Zimbabwe,South Africa,South Africa,bat
463150,2011-01-12,Kingsmead,South Africa,India,South Africa,South Africa,bat
463151,2011-01-15,New Wanderers Stadium,South Africa,India,India,India,bat
463152,2011-01-18,Newlands,South Africa,India,India,South Africa,bat
463153,2011-01-21,St George's Park,South Africa,India,South Africa,South Africa,bat
463154,2011-01-23,SuperSport Park,South Africa,India,South Africa,India,field
464529,2010-10-20,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,Australia,India,India,field
464720,2010-08-18,Clontarf Cricket Club Ground,Ireland,Netherlands,Ireland,Netherlands,bat
464723,2010-09-06,"Toronto Cricket, Skating and Curling Club",Canada,Ireland,Canada,Ireland,bat
464990,2011-01-31,Sinhalese Sports Club Ground,Sri Lanka,West Indies,No Result,West Indies,bat
464991,2011-02-03,Sinhalese Sports Club Ground,Sri Lanka,West Indies,Sri Lanka,Sri Lanka,field
464992,2011-02-06,Sinhalese Sports Club Ground,Sri Lanka,West Indies,Sri Lanka,West Indies,field
467883,2010-11-28,Nehru Stadium,India,New Zealand,India,New Zealand,field
467884,2010-12-01,Sawai Mansingh Stadium,India,New Zealand,India,India,field
467885,2010-12-04,Reliance Stadium,India,New Zealand,India,India,field
467886,2010-12-07,M Chinnaswamy Stadium,India,New Zealand,India,India,field
467887,2010-12-10,"MA Chidambaram Stadium, Chepauk",India,New Zealand,India,New Zealand,bat
473315,2010-08-19,Rangiri Dambulla International Stadium,Sri Lanka,New Zealand,No Result,New Zealand,field
473923,2011-01-22,Westpac Stadium,New Zealand,Pakistan,New Zealand,Pakistan,bat
473924,2011-01-26,Queenstown Events Centre,New Zealand,Pakistan,No Result,New Zealand,field
473925,2011-01-29,AMI Stadium,New Zealand,Pakistan,Pakistan,New Zealand,field
473926,2011-02-01,McLean Park,New Zealand,Pakistan,Pakistan,New Zealand,bat
473927,2011-02-03,Seddon Park,New Zealand,Pakistan,Pakistan,New Zealand,field
473928,2011-02-05,Eden Park,New Zealand,Pakistan,New Zealand,Pakistan,field
474467,2011-06-28,Kennington Oval,England,Sri Lanka,England,Sri Lanka,field
474468,2011-07-01,Headingley,England,Sri Lanka,Sri Lanka,England,field
474469,2011-07-03,Lord's,England,Sri Lanka,Sri Lanka,England,bat
474470,2011-07-06,Trent Bridge,England,Sri Lanka,England,England,field
474471,2011-07-09,Old Trafford,England,Sri Lanka,England,England,bat
474477,2011-09-03,Riverside Ground,England,India,No Result,England,field
474478,2011-09-06,The Rose Bowl,England,India,England,England,field
474479,2011-09-09,Kennington Oval,England,India,England,England,field
474480,2011-09-11,Lord's,England,India,No Result,England,field
474481,2011-09-16,Sophia Gardens,England,India,England,England,field
476596,2010-10-05,Shere Bangla National Stadium,Bangladesh,New Zealand,Bangladesh,Bangladesh,bat
476598,2010-10-11,Shere Bangla National Stadium,Bangladesh,New Zealand,Bangladesh,Bangladesh,field
476599,2010-10-14,Shere Bangla National Stadium,Bangladesh,New Zealand,Bangladesh,New Zealand,field
476600,2010-10-17,Shere Bangla National Stadium,Bangladesh,New Zealand,Bangladesh,Bangladesh,bat
483126,2011-08-25,Clontarf Cricket Club Ground,Ireland,England,England,Ireland,field
486520,2010-12-01,Shere Bangla National Stadium,Bangladesh,Zimbabwe,Zimbabwe,Bangladesh,field
486522,2010-12-03,Shere Bangla National Stadium,Bangladesh,Zimbabwe,Bangladesh,Bangladesh,field
486523,2010-12-06,Shere Bangla National Stadium,Bangladesh,Zimbabwe,Bangladesh,Zimbabwe,field
486526,2010-12-12,Zahur Ahmed Chowdhury Stadium,Bangladesh,Zimbabwe,Bangladesh,Zimbabwe,bat
489213,2011-04-23,"Beausejour Stadium, Gros Islet",West Indies,Pakistan,Pakistan,West Indies,bat
489214,2011-04-25,"Beausejour Stadium, Gros Islet",West Indies,Pakistan,Pakistan,Pakistan,field
489215,2011-04-28,"Kensington Oval, Bridgetown",West Indies,Pakistan,Pakistan,Pakistan,field
489216,2011-05-02,"Kensington Oval, Bridgetown",West Indies,Pakistan,West Indies,West Indies,field
489217,2011-05-05,Providence Stadium,West Indies,Pakistan,West Indies,Pakistan,bat
489221,2011-06-06,"Queen's Park Oval, Port of Spain",West Indies,India,India,West Indies,bat
489222,2011-06-08,"Queen's Park Oval, Port of Spain",West Indies,India,India,India,field
489223,2011-06-11,"Sir Vivian Richards Stadium, North Sound",West Indies,India,India,India,field
489224,2011-06-13,"Sir Vivian Richards Stadium, North Sound",West Indies,India,West Indies,India,field
489225,2011-06-16,"Sabina Park, Kingston",West Indies,India,West Indies,West Indies,field
503363,2011-04-09,Shere Bangla National Stadium,Bangladesh,Australia,Australia,Bangladesh,field
503364,2011-04-11,Shere Bangla National Stadium,Bangladesh,Australia,Australia,Bangladesh,bat
503365,2011-04-13,Shere Bangla National Stadium,Bangladesh,Australia,Australia,Australia,bat
504779,2011-06-29,Mannofield Park,Scotland,Netherlands,Scotland,Scotland,field
514025,2011-10-19,SuperSport Park,South Africa,Australia,Australia,South Africa,field
514026,2011-10-23,St George's Park,South Africa,Australia,South Africa,South Africa,bat
514027,2011-10-28,Kingsmead,South Africa,Australia,Australia,South Africa,bat
514035,2012-01-11,Boland Park,South Africa,Sri Lanka,South Africa,South Africa,bat
514036,2012-01-14,Buffalo Park,South Africa,Sri Lanka,South Africa,South Africa,field
514037,2012-01-17,Chevrolet Park,South Africa,Sri Lanka,South Africa,Sri Lanka,bat
514038,2012-01-20,De Beers Diamond Oval,South Africa,Sri Lanka,Sri Lanka,South Africa,bat
514039,2012-01-22,New Wanderers Stadium,South Africa,Sri Lanka,Sri Lanka,Sri Lanka,field
516206,2011-08-10,Pallekele International Cricket Stadium,Sri Lanka,Australia,Australia,Sri Lanka,bat
516207,2011-08-14,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,Australia,Australia,Sri Lanka,bat
516208,2011-08-16,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,Australia,Sri Lanka,Australia,field
516209,2011-08-20,R Premadasa Stadium,Sri Lanka,Australia,Australia,Sri Lanka,bat
516210,2011-08-22,R Premadasa Stadium,Sri Lanka,Australia,Sri Lanka,Sri Lanka,field
518956,2012-02-05,Melbourne Cricket Ground,Australia,India,Australia,India,field
518957,2012-02-08,Western Australia Cricket Association Ground,India,Sri Lanka,India,Sri Lanka,bat
518958,2012-02-10,Western Australia Cricket Association Ground,Australia,Sri Lanka,Australia,Sri Lanka,field
518959,2012-02-12,Adelaide Oval,Australia,India,India,Australia,bat
518960,2012-02-14,Adelaide Oval,India,Sri Lanka,No Result,Sri Lanka,bat
518961,2012-02-17,Sydney Cricket Ground,Australia,Sri Lanka,Sri Lanka,Australia,bat
518962,2012-02-19,"Brisbane Cricket Ground, Woolloongabba",Australia,India,Australia,Australia,bat
518963,2012-02-21,"Brisbane Cricket Ground, Woolloongabba",India,Sri Lanka,Sri Lanka,Sri Lanka,bat
518964,2012-02-24,Bellerive Oval,Australia,Sri Lanka,Sri Lanka,Australia,bat
518965,2012-02-26,Sydney Cricket Ground,Australia,India,Australia,Australia,bat
518966,2012-02-28,Bellerive Oval,India,Sri Lanka,India,India,field
518967,2012-03-02,Melbourne Cricket Ground,Australia,Sri Lanka,Sri Lanka,Sri Lanka,bat
518968,2012-03-04,"Brisbane Cricket Ground, Woolloongabba",Australia,Sri Lanka,Australia,Australia,bat
518969,2012-03-06,Adelaide Oval,Australia,Sri Lanka,Sri Lanka,Australia,bat
518970,2012-03-08,Adelaide Oval,Australia,Sri Lanka,Australia,Sri Lanka,field
520592,2012-02-03,University Oval,New Zealand,Zimbabwe,New Zealand,Zimbabwe,field
520593,2012-02-06,Cobham Oval (New),New Zealand,Zimbabwe,New Zealand,Zimbabwe,field
520594,2012-02-09,McLean Park,New Zealand,Zimbabwe,New Zealand,New Zealand,bat
520600,2012-02-25,Westpac Stadium,New Zealand,South Africa,South Africa,New Zealand,bat
520601,2012-02-29,McLean Park,New Zealand,South Africa,South Africa,South Africa,field
520602,2012-03-03,Eden Park,New Zealand,South Africa,South Africa,South Africa,field
521218,2011-10-14,"Rajiv Gandhi International Stadium, Uppal",India,England,India,India,bat
521219,2011-10-17,Feroz Shah Kotla,India,England,India,England,bat
521220,2011-10-20,"Punjab Cricket Association Stadium, Mohali",India,England,India,England,bat
521221,2011-10-23,Wankhede Stadium,India,England,India,England,bat
521222,2011-10-25,Eden Gardens,India,England,India,England,field
522246,2011-08-12,Harare Sports Club,Zimbabwe,Bangladesh,Zimbabwe,Zimbabwe,field
522247,2011-08-14,Harare Sports Club,Zimbabwe,Bangladesh,Zimbabwe,Zimbabwe,field
522248,2011-08-16,Harare Sports Club,Zimbabwe,Bangladesh,Zimbabwe,Bangladesh,field
522249,2011-08-19,Queens Sports Club,Zimbabwe,Bangladesh,Bangladesh,Bangladesh,field
522250,2011-08-21,Queens Sports Club,Zimbabwe,Bangladesh,Bangladesh,Zimbabwe,field
523732,2011-09-08,Queens Sports Club,Zimbabwe,Pakistan,Pakistan,Pakistan,bat
523733,2011-09-11,Harare Sports Club,Zimbabwe,Pakistan,Pakistan,Zimbabwe,bat
523734,2011-09-14,Harare Sports Club,Zimbabwe,Pakistan,Pakistan,Zimbabwe,field
523804,2011-09-19,Clontarf Cricket Club Ground,Ireland,Canada,Ireland,Canada,field
523805,2011-09-20,Clontarf Cricket Club Ground,Ireland,Canada,Ireland,Ireland,bat
527014,2011-10-20,Harare Sports Club,Zimbabwe,New Zealand,New Zealand,Zimbabwe,bat
527015,2011-10-22,Harare Sports Club,Zimbabwe,New Zealand,New Zealand,New Zealand,field
527016,2011-10-25,Queens Sports Club,Zimbabwe,New Zealand,Zimbabwe,New Zealand,bat
530427,2011-11-11,Dubai International Cricket Stadium,Pakistan,Sri Lanka,Pakistan,Sri Lanka,bat
530428,2011-11-14,Dubai International Cricket Stadium,Pakistan,Sri Lanka,Sri Lanka,Sri Lanka,bat
530429,2011-11-18,Dubai International Cricket Stadium,Pakistan,Sri Lanka,Pakistan,Pakistan,bat
530430,2011-11-20,Sharjah Cricket Stadium,Pakistan,Sri Lanka,Pakistan,Pakistan,bat
530431,2011-11-23,Sheikh Zayed Stadium,Pakistan,Sri Lanka,Pakistan,Sri Lanka,bat
531631,2012-02-13,Sheikh Zayed Stadium,England,Pakistan,England,England,bat
531632,2012-02-15,Sheikh Zayed Stadium,England,Pakistan,England,England,bat
